station_id,MeasurementDateGMT,PM2.5,PM10 (ug/m3),NO2 (ug/m3),delta_t,latitude,longitude,temperature,pressure,humidity,wind_direction,wind_speed
BX9,2017-05-23 16:00:00,6.9,,,544.0,51.46598327,0.184877127,18.99965923005123,1017.0921594019484,82.02878022895489,261.6426022508664,14.440010742844528
BX9,2017-05-23 17:00:00,7.4,,,545.0,51.46598327,0.184877127,19.02584745459744,1017.1784378538482,83.20096198630266,265.88254941447707,13.605637814027553
BX9,2017-05-23 18:00:00,7.7,,,546.0,51.46598327,0.184877127,19.053989697599512,1017.2666703242036,84.38164038405343,270.6427747433111,12.853915757945002
BX9,2017-05-23 19:00:00,7.1,,,547.0,51.46598327,0.184877127,17.79669484843181,1017.739941213445,87.54215703500466,268.872880929,12.3591052056366
BX9,2017-05-23 20:00:00,8.2,,,548.0,51.46598327,0.184877127,16.54223820427439,1018.2117087430896,90.70878278020756,266.9432141378019,11.87296065137928
BX9,2017-05-23 21:00:00,6.5,,,549.0,51.46598327,0.184877127,15.282555808955314,1018.6834762727336,93.8692994311588,264.8420068400723,11.40459790861864
BX9,2017-05-23 22:00:00,7.6,,,550.0,51.46598327,0.184877127,14.625094383912488,1018.9078178373412,94.58531430509576,270.6155448567708,10.971003986186023
BX9,2017-05-23 23:00:00,7.1,,,551.0,51.46598327,0.184877127,13.970903848111044,1019.1278178373412,95.2969876144255,276.7949484190387,10.6580866508812
BX9,2017-05-24 00:00:00,8.2,,,552.0,51.46598327,0.184877127,13.317783987675464,1019.349321196938,96.0114991287655,283.2508780776845,10.48045163735886
BX9,2017-05-24 01:00:00,7.7,,,553.0,51.46598327,0.184877127,12.792051007034068,1019.3739269315928,96.18726950772106,284.49256927014864,9.988326812196394
BX9,2017-05-24 02:00:00,7.0,,,554.0,51.46598327,0.184877127,12.266318026392671,1019.396145120096,96.365427432828,285.8630406967496,9.510807721688636
BX9,2017-05-24 03:00:00,7.5,,,555.0,51.46598327,0.184877127,11.739081686154318,1019.4179126497404,96.5396944521866,287.38413756836786,9.036559520422252
BX9,2017-05-24 04:00:00,7.8,,,556.0,51.46598327,0.184877127,12.521789129509566,1019.675975762448,95.21579702308384,299.9897581297059,7.878777219675606
BX9,2017-05-24 05:00:00,8.5,,,557.0,51.46598327,0.184877127,13.303179702079303,1019.9323490267471,93.88755802937384,315.8641384388511,7.211089731328364
BX9,2017-05-24 06:00:00,10.8,,,558.0,51.46598327,0.184877127,14.084119615790138,1020.192799685606,92.55693148951246,333.3448337734372,7.173965688867253
BX9,2017-05-24 07:00:00,11.3,,,559.0,51.46598327,0.184877127,15.650735939521535,1020.3289087798576,86.18194650526016,341.2028992057595,6.811690086278691
BX9,2017-05-24 08:00:00,9.5,,,560.0,51.46598327,0.184877127,17.216732246745984,1020.4689087798578,79.80741217986674,349.7570594857776,6.595841182622715
BX9,2017-05-24 09:00:00,6.4,,,561.0,51.46598327,0.184877127,18.78334857047738,1020.611746984868,73.43242719561441,218.56643999438512,6.5371166756422845
BX9,2017-05-24 10:00:00,5.9,,,562.0,51.46598327,0.184877127,19.67317921282933,1020.6456378906164,71.0456791504194,218.35461684776905,6.548620035239248
BX9,2017-05-24 11:00:00,5.5,,,563.0,51.46598327,0.184877127,20.565397401332657,1020.6856378906164,68.66477602942861,218.13863862535723,6.557285189825926
BX9,2017-05-24 12:00:00,8.4,,,564.0,51.46598327,0.184877127,21.45522804368461,1020.7223670013748,66.27864800074056,217.92158972757943,6.5705560790673045
BX9,2017-05-24 13:00:00,6.7,,,565.0,51.46598327,0.184877127,21.567356004834437,1020.502536359023,66.99049213763631,158.83977786857898,5.932799016932563
BX9,2017-05-24 14:00:00,8.6,,,566.0,51.46598327,0.184877127,21.68444554709846,1020.284659735127,67.69383963412905,7.950766953712703,5.343896734183312
BX9,2017-05-24 15:00:00,9.5,,,567.0,51.46598327,0.184877127,21.79807686784524,1020.0645649227276,68.40568377102478,14.613143558831734,4.818282471838847
BX9,2017-05-24 16:00:00,6.8,,,568.0,51.46598327,0.184877127,21.71736058988033,1019.9406740169792,71.72307017291037,23.36481591445357,5.328920565808352
BX9,2017-05-24 17:00:00,7.9,,,569.0,51.46598327,0.184877127,21.64072170647521,1019.8124415466236,75.04303060975876,30.18517692971622,5.932566222436192
BX9,2017-05-24 18:00:00,9.8,,,570.0,51.46598327,0.184877127,21.56150878810727,1019.6885506408752,78.36564276280599,35.63235865633364,6.606926707970395
BX9,2017-05-24 19:00:00,9.2,,,571.0,51.46598327,0.184877127,19.50840725651394,1019.7848290927752,82.74482551464305,61.784965669073294,4.504644239154336
BX9,2017-05-24 20:00:00,12.4,,,572.0,51.46598327,0.184877127,17.448576614161986,1019.8808433746274,87.1226913956946,106.138630940501,4.277932735299671
BX9,2017-05-24 21:00:00,17.9,,,573.0,51.46598327,0.184877127,15.39290104760583,1019.977121826527,91.5003707879347,136.0034855596397,6.121374052182424
BX9,2017-05-24 22:00:00,26.0,,,574.0,51.46598327,0.184877127,14.50854066490636,1019.937572485386,92.45443069711663,146.47363450439272,5.1186792712888405
BX9,2017-05-24 23:00:00,15.8,,,575.0,51.46598327,0.184877127,13.624444452254346,1019.895449109282,93.40414904169134,161.2500582671358,4.361457886035097
BX9,2017-05-25 00:00:00,23.9,,,576.0,51.46598327,0.184877127,12.737696523403502,1019.855899768141,94.34997648051773,180.29079755063847,3.992779458210666
BX9,2017-05-25 01:00:00,17.7,,,577.0,51.46598327,0.184877127,12.13263977567546,1019.770241332748,94.72948757988024,173.76798603832614,3.5714407683811173
BX9,2017-05-25 02:00:00,15.5,,,578.0,51.46598327,0.184877127,11.522357276785756,1019.6787379731512,95.1046571146355,165.29118398186307,3.220330537213669
BX9,2017-05-25 03:00:00,15.0,,,579.0,51.46598327,0.184877127,10.91472649409488,1019.5948470674026,95.48195002549468,154.8069194716063,2.9868724372225426
BX9,2017-05-25 04:00:00,14.3,,,580.0,51.46598327,0.184877127,12.61645578196072,1019.7333437078058,93.73681365822212,137.3600427111717,4.317211152518639
BX9,2017-05-25 05:00:00,17.0,,,581.0,51.46598327,0.184877127,14.315346864816274,1019.86918863201,91.99167729094955,128.74334174253718,5.850239942136304
BX9,2017-05-25 06:00:00,19.7,,,582.0,51.46598327,0.184877127,16.014688606530736,1020.0052977262618,90.24219935906974,123.81171788741172,7.4650354179339775
BX9,2017-05-25 07:00:00,18.7,,,583.0,51.46598327,0.184877127,17.456530681423796,1019.9037943666648,86.09407763459814,116.79177629749763,7.781235937217989
BX9,2017-05-25 08:00:00,14.7,,,584.0,51.46598327,0.184877127,18.897055885531348,1019.8066325716752,81.94161434551927,110.43555116787856,8.202303225216797
BX9,2017-05-25 09:00:00,15.0,,,585.0,51.46598327,0.184877127,20.339084449235862,1019.7009741362822,77.79091858608484,104.76956281220764,8.715230562736478
BX9,2017-05-25 10:00:00,12.0,,,586.0,51.46598327,0.184877127,20.87922015015123,1019.506199887444,75.05977022948296,101.00877205045477,11.115552398248868
BX9,2017-05-25 11:00:00,9.7,,,587.0,51.46598327,0.184877127,21.421045699475016,1019.3105414520512,72.33277694867688,98.61166558486484,13.548092422264586
BX9,2017-05-25 12:00:00,8.3,,,588.0,51.46598327,0.184877127,21.965258794950174,1019.1139996735684,69.60055791670915,96.96114566289071,15.998959729035295
BX9,2017-05-25 13:00:00,7.8,,,589.0,51.46598327,0.184877127,21.74798421293324,1018.7568378785788,69.17633239146065,96.13215976763574,17.030356335709477
BX9,2017-05-25 14:00:00,7.5,,,590.0,51.46598327,0.184877127,21.535051195523558,1018.3972885374376,68.75776530160488,95.4031738723808,18.065643848132
BX9,2017-05-25 15:00:00,9.2,,,591.0,51.46598327,0.184877127,21.32123483502385,1018.0357851778406,68.33096574139356,94.74576817449436,19.10658979594728
BX9,2017-05-25 16:00:00,6.9,,,592.0,51.46598327,0.184877127,20.087154304476705,1017.8469326909782,70.43923161710211,92.50176338687471,17.75852583977533
BX9,2017-05-25 17:00:00,3.6,,,593.0,51.46598327,0.184877127,18.859802884688172,1017.6563126744712,72.54838167936511,89.89898065764115,16.446835147902505
BX9,2017-05-25 18:00:00,0.9,,,594.0,51.46598327,0.184877127,17.624218994544062,1017.4613510933568,74.6523059904664,86.84723265451784,15.17382758524417
BX9,2017-05-25 19:00:00,3.0,,,595.0,51.46598327,0.184877127,15.7977334324677,1017.2704669068024,76.74372721146699,85.63119232279006,14.737004505550557
BX9,2017-05-25 20:00:00,3.6,,,596.0,51.46598327,0.184877127,13.96363541654271,1017.0804669068026,78.84161337317872,84.33665535065927,14.31301963086722
BX9,2017-05-25 21:00:00,5.0,,,597.0,51.46598327,0.184877127,12.137149854466346,1016.8876287017924,80.9330345941793,82.97168569429736,13.894693191576636
BX9,2017-05-25 22:00:00,4.1,,,598.0,51.46598327,0.184877127,11.99380297091778,1016.7161253421953,81.4663109057716,83.84049630063457,13.886386175972412
BX9,2017-05-25 23:00:00,3.2,,,599.0,51.46598327,0.184877127,11.84718519812784,1016.542234436447,81.99781968771947,84.7169193608204,13.885691614216814
BX9,2017-05-26 00:00:00,8.1,,,600.0,51.46598327,0.184877127,11.699683238783486,1016.3655053256884,82.53154665817065,85.59351177865429,13.891275504360928
BX9,2017-05-26 01:00:00,6.1,,,601.0,51.46598327,0.184877127,11.623141460300726,1016.0322344364472,85.86611077718915,85.2356303183326,13.741726163219836
BX9,2017-05-26 02:00:00,8.7,,,602.0,51.46598327,0.184877127,11.549870571059348,1015.6955053256884,89.19659750164783,84.866414856062,13.590673462481783
BX9,2017-05-26 03:00:00,13.1,,,603.0,51.46598327,0.184877127,11.468987227969343,1015.3555053256885,92.527270714918,84.49127678835119,13.44377583753952
BX9,2017-05-26 04:00:00,20.1,,,604.0,51.46598327,0.184877127,12.812783321318271,1015.242234436447,91.2739901776762,92.69936980270047,14.631988884208749
BX9,2017-05-26 05:00:00,19.3,,,605.0,51.46598327,0.184877127,14.158702790771123,1015.1246219825982,90.01636807582715,99.55502159839465,16.068867928929063
BX9,2017-05-26 06:00:00,17.1,,,606.0,51.46598327,0.184877127,15.500731354475636,1015.0043578125508,88.75485506822977,105.21308181298512,17.696366990156328
BX9,2017-05-26 07:00:00,19.0,,,607.0,51.46598327,0.184877127,17.119380826957453,1014.783474469461,83.44477364541228,108.94769538501724,18.75948336039012
BX9,2017-05-26 08:00:00,15.8,,,608.0,51.46598327,0.184877127,18.734759410197885,1014.5558620156122,78.1314213333534,112.26992225436238,19.891979714116943
BX9,2017-05-26 09:00:00,12.7,,,609.0,51.46598327,0.184877127,20.35013799343832,1014.3323269563232,72.81549498633169,115.22126578061751,21.081902032880944
BX9,2017-05-26 10:00:00,12.3,,,610.0,51.46598327,0.184877127,21.06295822382079,1014.1623269563236,70.53019324086286,115.7981872792565,21.441261749223223
BX9,2017-05-26 11:00:00,15.2,,,611.0,51.46598327,0.184877127,21.77622911306217,1013.9905594266788,68.24162060615264,116.35121787214716,21.799550790199635
BX9,2017-05-26 12:00:00,14.2,,,612.0,51.46598327,0.184877127,22.49339090805189,1013.8162178620717,65.95436484222793,116.88708667004808,22.16218139578329
BX9,2017-05-26 13:00:00,19.0,,,613.0,51.46598327,0.184877127,22.41059129903461,1013.2333976316894,66.60167453003606,110.34295438661432,21.89656747414384
BX9,2017-05-26 14:00:00,23.1,,,614.0,51.46598327,0.184877127,22.335404143865965,1012.6495067259408,67.25313929364003,103.72380708743287,21.92574661943494
BX9,2017-05-26 15:00:00,21.5,,,615.0,51.46598327,0.184877127,22.252604534848693,1012.0617249144444,67.90044898144819,97.21063861009809,22.247236473105826
BX9,2017-05-26 16:00:00,16.2,,,616.0,51.46598327,0.184877127,21.2390492084091,1011.6434924440888,71.5444193717055,93.6153804394334,21.051972731545288
BX9,2017-05-26 17:00:00,14.0,,,617.0,51.46598327,0.184877127,20.222919847006672,1011.2228724275818,75.18838976196281,89.60797742783521,19.956426845309483
BX9,2017-05-26 18:00:00,14.7,,,618.0,51.46598327,0.184877127,19.21113205021149,1010.8043757871786,78.8356310414615,85.148957071934,18.968024779435574
BX9,2017-05-26 19:00:00,12.2,,,619.0,51.46598327,0.184877127,17.41139586604451,1010.5171960175612,81.30984051169933,84.98747711547516,17.34195428117693
BX9,2017-05-26 20:00:00,14.3,,,620.0,51.46598327,0.184877127,15.609892152233114,1010.2321396240476,83.78643752808854,84.79564131255681,15.71827132906965
BX9,2017-05-26 21:00:00,15.2,,,621.0,51.46598327,0.184877127,13.810155968066134,1009.9470832305338,86.26215035792333,84.56027358633699,14.096542395418249
BX9,2017-05-26 22:00:00,17.1,,,622.0,51.46598327,0.184877127,14.253704416936882,1009.6392066066378,88.78685766620211,93.6320835388899,13.3435122730862
BX9,2017-05-26 23:00:00,22.0,,,623.0,51.46598327,0.184877127,14.697517035855086,1009.327252588182,91.31068078792651,103.49551277405436,12.960121719248749
BX9,2017-05-27 00:00:00,20.0,,,624.0,51.46598327,0.184877127,15.143453030877208,1009.019375964286,93.83512392615783,113.61485063299236,12.979099287876316
BX9,2017-05-27 01:00:00,19.7,,,625.0,51.46598327,0.184877127,15.022401779197695,1008.6567250915516,94.52115847516087,118.14538755109436,13.54562309173126
BX9,2017-05-27 02:00:00,20.2,,,626.0,51.46598327,0.184877127,14.895505603313978,1008.2912360138068,95.20674236530498,122.28840453522422,14.186132613733946
BX9,2017-05-27 03:00:00,20.2,,,627.0,51.46598327,0.184877127,14.772764503226052,1007.9285851410724,95.8951644604594,126.05557430262688,14.894518759632714
BX9,2017-05-27 04:00:00,18.6,,,628.0,51.46598327,0.184877127,15.819229443937214,1007.906366952569,94.4944832882857,135.84926327014722,15.953895001544264
BX9,2017-05-27 05:00:00,20.6,,,629.0,51.46598327,0.184877127,16.864004536239968,1007.8756521236626,93.09380211611202,144.21015456695878,17.414136611918003
BX9,2017-05-27 06:00:00,15.7,,,630.0,51.46598327,0.184877127,17.9070120988983,1007.8505957301488,91.69161758434136,151.1582647186309,19.18285604460256
BX9,2017-05-27 07:00:00,7.3,,,631.0,51.46598327,0.184877127,19.041504692311342,1007.6572120538804,88.9041744881408,158.44302857365716,18.92011410105022
BX9,2017-05-27 08:00:00,13.9,,,632.0,51.46598327,0.184877127,20.17422975607997,1007.4681699422192,86.11761557849461,165.8084289707597,18.9670711947304
BX9,2017-05-27 09:00:00,11.3,,,633.0,51.46598327,0.184877127,21.305264971440188,1007.2747862659504,83.33017248229406,173.01200550546727,19.32806973371473
BX9,2017-05-27 10:00:00,12.3,,,634.0,51.46598327,0.184877127,21.46569765567128,1007.7043356070916,78.57634936056967,187.7296859209401,22.033297777399337
BX9,2017-05-27 11:00:00,9.3,,,635.0,51.46598327,0.184877127,21.624176321446505,1008.137155837474,73.81668131464107,198.66973649483924,25.84835550362733
BX9,2017-05-27 12:00:00,4.9,,,636.0,51.46598327,0.184877127,21.78549319223201,1008.5725501028194,69.06285819291668,206.5884935823996,30.355329495782595
BX9,2017-05-27 13:00:00,4.7,,,637.0,51.46598327,0.184877127,21.37910195330508,1008.9860851621082,69.79021010195517,211.55985617812672,29.77454012162759
BX9,2017-05-27 14:00:00,6.8,,,638.0,51.46598327,0.184877127,20.975098260529524,1009.3998067102086,70.51756201099369,216.69033543076372,29.422510714458667
BX9,2017-05-27 15:00:00,7.9,,,639.0,51.46598327,0.184877127,20.567823678512585,1009.812024898712,71.24491392003219,221.90355807601173,29.31783272707827
BX9,2017-05-27 16:00:00,6.7,,,640.0,51.46598327,0.184877127,19.808256362743684,1010.1424755575708,73.64502899958235,222.64608628319823,25.94544373186836
BX9,2017-05-27 17:00:00,7.1,,,641.0,51.46598327,0.184877127,19.04692151733036,1010.4664612757184,76.04425989257813,223.6151153803516,22.580667190507064
BX9,2017-05-27 18:00:00,6.6,,,642.0,51.46598327,0.184877127,18.287354201561456,1010.7910670103732,78.44632899058416,224.9256249232137,19.22111640030743
BX9,2017-05-27 19:00:00,4.6,,,643.0,51.46598327,0.184877127,16.558162999402818,1011.2065560881178,83.56470029784248,224.03146237559628,17.66412131622838
BX9,2017-05-27 20:00:00,5.9,,,644.0,51.46598327,0.184877127,14.831359343395553,1011.6135485254596,88.68156824550383,222.96369335942876,16.11535870250491
BX9,2017-05-27 21:00:00,8.4,,,645.0,51.46598327,0.184877127,13.1050063462472,1012.0290376032042,93.79843619316516,221.66632156748668,14.572874540681154
BX9,2017-05-27 22:00:00,8.6,,,646.0,51.46598327,0.184877127,12.6162284046333,1012.363023321352,94.426255402976,226.89990184895768,13.439587363740776
BX9,2017-05-27 23:00:00,11.5,,,647.0,51.46598327,0.184877127,12.130288668029689,1012.7052415098552,95.0479655185352,233.02556871381253,12.443648470601572
BX9,2017-05-28 00:00:00,8.9,,,648.0,51.46598327,0.184877127,11.641961385274698,1013.0474596983586,95.6781722744974,240.1224379754969,11.615755559006493
BX9,2017-05-28 01:00:00,9.2,,,649.0,51.46598327,0.184877127,11.241603246292248,1013.1211812464592,95.8313663259672,243.3277594418149,11.118990144777808
BX9,2017-05-28 02:00:00,8.1,,,650.0,51.46598327,0.184877127,10.839121731205871,1013.2033994349624,95.97871545323278,246.8390940951411,10.665570165039147
BX9,2017-05-28 03:00:00,11.2,,,651.0,51.46598327,0.184877127,10.434872686475082,1013.2788885127068,96.13014197505817,250.6594486546694,10.260270712093256
BX9,2017-05-28 04:00:00,8.9,,,652.0,51.46598327,0.184877127,11.281563555455122,1013.4841142638686,93.68006368822802,258.89974720555585,9.185682952066369
BX9,2017-05-28 05:00:00,8.8,,,653.0,51.46598327,0.184877127,12.121525313676544,1013.6902233581204,91.22821787175349,269.053350772975,8.345172586599272
BX9,2017-05-28 06:00:00,8.5,,,654.0,51.46598327,0.184877127,12.96582863650521,1013.896332452372,88.78310116603754,281.0168616854822,7.822894691487759
BX9,2017-05-28 07:00:00,6.0,,,655.0,51.46598327,0.184877127,14.689268883394638,1013.7439449062203,82.90793078781788,288.5432735032096,6.234453778241139
BX9,2017-05-28 08:00:00,3.0,,,656.0,51.46598327,0.184877127,16.410755111828195,1013.5924415466236,77.03338042610515,300.86449932606445,4.820318480346138
BX9,2017-05-28 09:00:00,6.0,,,657.0,51.46598327,0.184877127,18.13269199912066,1013.4385506408752,71.15644251824106,321.3926686430849,3.793118559922003
BX9,2017-05-28 10:00:00,6.7,,,658.0,51.46598327,0.184877127,19.53686420607986,1013.3367831112308,66.43705540579946,332.0850118198376,2.588120186087762
BX9,2017-05-28 11:00:00,7.2,,,659.0,51.46598327,0.184877127,20.94714550729072,1013.235279751634,61.72093918259925,217.9849100407458,1.6241005598276406
BX9,2017-05-28 12:00:00,6.3,,,660.0,51.46598327,0.184877127,22.355659278857164,1013.1396213162412,57.00331959980207,47.71458722990283,1.4228980144532042
BX9,2017-05-28 13:00:00,8.9,,,661.0,51.46598327,0.184877127,22.327372530403704,1012.8120088623926,58.57995278679387,93.21631061630914,2.0999172309586984
BX9,2017-05-28 14:00:00,10.2,,,662.0,51.46598327,0.184877127,22.297131763494374,1012.480241332748,60.1550826141887,109.60388277610949,3.3261199399309267
BX9,2017-05-28 15:00:00,24.6,,,663.0,51.46598327,0.184877127,22.27123256119229,1012.1584738031036,61.73021244158353,116.61125073595416,4.672944957933061
BX9,2017-05-28 16:00:00,27.8,,,664.0,51.46598327,0.184877127,21.602320721935996,1011.7668010858588,67.34780610737266,97.62194399117706,6.855542396034014
BX9,2017-05-28 17:00:00,30.9,,,665.0,51.46598327,0.184877127,20.93145486422383,1011.377515914765,72.96124469736601,88.34110257334518,9.422050517784092
BX9,2017-05-28 18:00:00,14.7,,,666.0,51.46598327,0.184877127,20.26643393071587,1010.9925723082788,78.57494745740682,83.11758166295931,12.127111007093632
BX9,2017-05-28 19:00:00,8.0,,,667.0,51.46598327,0.184877127,18.347261546649456,1011.0036250090166,79.70792764146658,83.44417109853275,11.566903407667006
BX9,2017-05-28 20:00:00,14.8,,,668.0,51.46598327,0.184877127,16.431546540635875,1011.017515914765,80.83914029588195,83.8048567467582,11.008199167837338
BX9,2017-05-28 21:00:00,15.2,,,669.0,51.46598327,0.184877127,14.516451551129252,1011.0246777097548,81.97469451490454,84.210973453049,10.449494928007672
BX9,2017-05-28 22:00:00,8.1,,,670.0,51.46598327,0.184877127,14.118424387677347,1010.786012555168,82.5591470362472,86.49085086429443,11.25558798594004
BX9,2017-05-28 23:00:00,1.9,,,671.0,51.46598327,0.184877127,13.71579148957074,1010.547083230534,83.14510291718679,88.47448348037281,12.081230385013496
BX9,2017-05-29 00:00:00,8.9,,,672.0,51.46598327,0.184877127,13.319267685715795,1010.3075338893927,83.73389700313668,90.2102762652752,12.919879503280873
BX9,2017-05-29 01:00:00,1.7,,,673.0,51.46598327,0.184877127,13.328647669208838,1009.6293014190372,86.27922143197343,86.17182268438495,13.53097093504748
BX9,2017-05-29 02:00:00,2.5,,,674.0,51.46598327,0.184877127,13.333686088094632,1008.9525723082786,88.82561653617604,82.49237346262747,14.201179023724084
BX9,2017-05-29 03:00:00,4.7,,,675.0,51.46598327,0.184877127,13.341562711990717,1008.2719522917718,91.37332851116416,79.16068627446586,14.928116223159307
BX9,2017-05-29 04:00:00,3.7,,,676.0,51.46598327,0.184877127,13.877200880232705,1007.9419522917716,91.33157895614757,80.42695505351438,14.80937567985958
BX9,2017-05-29 05:00:00,6.4,,,677.0,51.46598327,0.184877127,14.419568159233313,1007.6091140867616,91.2941709657382,81.71294253135203,14.692572023852318
BX9,2017-05-29 06:00:00,6.2,,,678.0,51.46598327,0.184877127,14.957593873626678,1007.2767265406102,91.2500338645702,83.02344093144497,14.5901099324523
BX9,2017-05-29 07:00:00,9.2,,,679.0,51.46598327,0.184877127,16.20588291460309,1007.257779241348,87.16432115107958,82.05803433916104,12.441178315295216
BX9,2017-05-29 08:00:00,9.0,,,680.0,51.46598327,0.184877127,17.449830390972252,1007.228831942086,83.07729156680345,80.68926384850931,10.301626681631172
BX9,2017-05-29 09:00:00,10.2,,,681.0,51.46598327,0.184877127,18.70050697810004,1007.2059937370758,78.99007549371585,78.6205166259602,8.169254817584664
BX9,2017-05-29 10:00:00,12.4,,,682.0,51.46598327,0.184877127,20.058965022510066,1007.0090012997342,77.16345989192276,96.81471071251087,6.121615470396122
BX9,2017-05-29 11:00:00,9.9,,,683.0,51.46598327,0.184877127,21.413345672360293,1006.8050155815864,75.33596094703962,126.04022713435056,5.181132219615907
BX9,2017-05-29 12:00:00,7.4,,,684.0,51.46598327,0.184877127,22.77030035717336,1006.6051849392344,73.51218355025681,155.83698287764878,5.771467142438322
BX9,2017-05-29 13:00:00,9.3,,,685.0,51.46598327,0.184877127,22.30776685651206,1006.5189810325834,75.72300838441747,167.50540866608867,6.59922880312839
BX9,2017-05-29 14:00:00,7.9,,,686.0,51.46598327,0.184877127,21.84735673195468,1006.4330412959796,77.9353365781751,176.29038261950691,7.629118424968278
BX9,2017-05-29 15:00:00,11.1,,,687.0,51.46598327,0.184877127,21.38721077744475,1006.3468373893288,80.15227050658741,182.83729598143756,8.798126996241113
BX9,2017-05-29 16:00:00,15.3,,,688.0,51.46598327,0.184877127,20.572171515094556,1006.3039991843184,83.37530100182526,196.7951755854045,10.226175254630698
BX9,2017-05-29 17:00:00,7.8,,,689.0,51.46598327,0.184877127,19.76536472309993,1006.2635485254596,86.59682813746618,206.62395320975307,12.133454189005215
BX9,2017-05-29 18:00:00,7.2,,,690.0,51.46598327,0.184877127,18.95032546074972,1006.2189427908048,89.81809110305963,213.4202242213265,14.3069843277251
BX9,2017-05-29 19:00:00,8.1,,,691.0,51.46598327,0.184877127,17.76463107610134,1006.4650518850564,92.20393687072826,213.87254593128048,13.87562392168624
BX9,2017-05-29 20:00:00,8.5,,,692.0,51.46598327,0.184877127,16.582394912970198,1006.7050518850564,94.58801510875244,214.3452423057862,13.442760156050424
BX9,2017-05-29 21:00:00,10.2,,,693.0,51.46598327,0.184877127,15.39670052832182,1006.9468194147008,96.96624842257243,214.84290110487055,13.013787296162944
BX9,2017-05-29 22:00:00,13.4,,,694.0,51.46598327,0.184877127,15.007601846039638,1007.0585869443452,97.15965272020624,220.94678053330412,12.695310922910672
BX9,2017-05-29 23:00:00,14.3,,,695.0,51.46598327,0.184877127,14.618503163757456,1007.1700903039424,97.34897962328024,227.29391058382828,12.527079901613629
BX9,2017-05-30 00:00:00,17.7,,,696.0,51.46598327,0.184877127,14.225327086915485,1007.2833611931836,97.54415145055845,233.7272399559576,12.51431998343348
BX9,2017-05-30 01:00:00,9.9,,,697.0,51.46598327,0.184877127,13.846658796341446,1007.3127411766768,97.77228995197903,237.1439407378272,12.860128604167624
BX9,2017-05-30 02:00:00,7.9,,,698.0,51.46598327,0.184877127,13.467370489260452,1007.3488502709284,98.00608688879235,240.3626349776101,13.25488452416372
BX9,2017-05-30 03:00:00,10.4,,,699.0,51.46598327,0.184877127,13.084360634079168,1007.38495936518,98.23422539021296,243.38873491527931,13.686988727960982
BX9,2017-05-30 04:00:00,5.8,,,700.0,51.46598327,0.184877127,13.421503005382526,1007.7895650998348,96.62018225798,248.3964781172736,14.235110703812294
BX9,2017-05-30 05:00:00,4.6,,,701.0,51.46598327,0.184877127,13.756691358230018,1008.1900157586936,95.00720980111288,252.99991486045184,14.885620225814982
BX9,2017-05-30 06:00:00,3.7,,,702.0,51.46598327,0.184877127,14.095337089130338,1008.5946214933484,93.39139913923547,257.1921295452439,15.625246404727664
BX9,2017-05-30 07:00:00,6.1,,,703.0,51.46598327,0.184877127,15.136089316350873,1009.001783288338,87.97303939742665,255.49972801742592,17.22537896965568
BX9,2017-05-30 08:00:00,3.3,,,704.0,51.46598327,0.184877127,16.176841543571406,1009.4056741940864,82.55529967212478,254.09969376860852,18.835511534583688
BX9,2017-05-30 09:00:00,4.1,,,705.0,51.46598327,0.184877127,17.217593770791943,1009.8113326294792,77.13517240067155,252.9260125169395,20.45776747561562
BX9,2017-05-30 10:00:00,3.3,,,706.0,51.46598327,0.184877127,17.53413868526206,1010.0310684594316,76.11993205090778,254.19782925556785,20.878049620290888
BX9,2017-05-30 11:00:00,5.0,,,707.0,51.46598327,0.184877127,17.8482960535808,1010.2534560055832,75.10080079539566,255.4227475257896,21.31240915952595
BX9,2017-05-30 12:00:00,4.7,,,708.0,51.46598327,0.184877127,18.16484096805092,1010.4688502709284,74.08343706952797,256.5974784637354,21.757652885315423
BX9,2017-05-30 13:00:00,4.1,,,709.0,51.46598327,0.184877127,18.659049478480178,1010.5693009297872,73.20528386450246,257.04036759783673,21.85885877234669
BX9,2017-05-30 14:00:00,4.0,,,710.0,51.46598327,0.184877127,19.14741306470523,1010.663906664442,72.3288205078854,257.48609493694835,21.96006465937795
BX9,2017-05-30 15:00:00,3.7,,,711.0,51.46598327,0.184877127,19.63904754017166,1010.7600157586936,71.45500886746713,257.9306747629224,22.071534716456664
BX9,2017-05-30 16:00:00,1.2,,,712.0,51.46598327,0.184877127,19.20842523114176,1011.0793957421866,73.73668158471214,262.7237877457892,20.55369827264768
BX9,2017-05-30 17:00:00,6.4,,,713.0,51.46598327,0.184877127,18.77761643330039,1011.401163271831,76.0222452077055,268.242575200368,19.204077168030874
BX9,2017-05-30 18:00:00,4.9,,,714.0,51.46598327,0.184877127,18.350265013511866,1011.7266523495758,78.30019637685022,274.5426752949008,18.05736797020858
BX9,2017-05-30 19:00:00,6.5,,,715.0,51.46598327,0.184877127,16.81047176947408,1012.550543255324,83.39202735468432,270.336875149339,16.13328454154435
BX9,2017-05-30 20:00:00,6.6,,,716.0,51.46598327,0.184877127,15.273066071587676,1013.3766523495758,88.48013678441812,265.0407753737241,14.31653226551788
BX9,2017-05-30 21:00:00,7.2,,,717.0,51.46598327,0.184877127,13.733272827549897,1014.2066523495756,93.57409113835614,258.2895077502827,12.66242856970288
